00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 14 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 00 00 14 00 00 14 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 14 00 00 00 14 00 00 14 00 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 14 00 00 00 14 14 14 14 00 00 00 00 14 00 00
00 00 00 00 00 00 00 01 03 00 04 06 00 00 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 00 00 00 01 03 00 04 06 00 04 06 00 00 00 14 00 00 00 00 00 00 14 00 14 00 14 00 00 14
00 01 03 00 04 06 00 04 06 00 04 06 00 00 00 14 14 14 14 14 14 14 14 00 00 00 00 00 00 00
00 04 06 00 04 06 00 04 06 00 04 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 04 06 00 04 06 00 04 06 00 04 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 04 06 00 04 06 00 04 06 00 04 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
